pair,signal,conf,entry,sl,tp,outcome,pnl_r,time
BTCUSDT,SHORT,70,36805.61,38026.6021,33142.6336,LOSS,-1.0,2021-05-22 08:00:00
BTCUSDT,SHORT,70,37286.65,37913.2089,35406.9732,LOSS,-1.0,2021-05-22 19:00:00
BTCUSDT,SHORT,70,36650.38,37759.2682,33323.7154,WIN,3.0,2021-05-23 06:00:00
BTCUSDT,SHORT,70,33051.73,35401.5929,26002.1414,LOSS,-1.0,2021-05-23 19:00:00
BTCUSDT,LONG,100,38808.3,37422.9725,42964.2825,LOSS,-1.0,2021-05-25 01:00:00
BTCUSDT,LONG,70,37462.33,36028.5721,41763.6036,LOSS,-1.0,2021-05-25 13:00:00
BTCUSDT,LONG,70,38099.53,37554.6196,39734.2611,WIN,3.0,2021-05-26 00:00:00
BTCUSDT,SHORT,70,38831.98,40174.8814,34803.2757,LOSS,-1.0,2021-05-26 13:00:00
BTCUSDT,LONG,100,38615.78,37428.6396,42177.2011,LOSS,-1.0,2021-05-27 00:00:00
BTCUSDT,SHORT,100,39316.81,39701.9604,38161.3589,LOSS,-1.0,2021-05-27 12:00:00
BTCUSDT,LONG,100,38529.98,37561.2643,41436.1271,LOSS,-1.0,2021-05-27 23:00:00
BTCUSDT,SHORT,70,35351.65,36655.7068,31439.4796,LOSS,-1.0,2021-05-28 11:00:00
BTCUSDT,LONG,70,35663.49,34650.3725,38702.8425,LOSS,-1.0,2021-05-28 23:00:00
BTCUSDT,SHORT,100,35375.0,36662.7,31511.9,LOSS,-1.0,2021-05-29 11:00:00
BTCUSDT,SHORT,100,35325.61,36631.5832,31407.6904,LOSS,-1.0,2021-05-30 05:00:00
BTCUSDT,LONG,70,35735.97,34788.3875,38578.7175,LOSS,-1.0,2021-05-30 16:00:00
BTCUSDT,LONG,70,36934.73,36018.0121,39684.8836,LOSS,-1.0,2021-05-31 17:00:00
BTCUSDT,LONG,100,36748.01,36063.4046,38801.8261,LOSS,-1.0,2021-06-01 04:00:00
BTCUSDT,LONG,100,36418.77,36003.9329,37663.2814,LOSS,-1.0,2021-06-01 21:00:00
BTCUSDT,LONG,70,37270.26,36617.6543,39228.0771,WIN,3.0,2021-06-02 09:00:00
BTCUSDT,LONG,100,37634.57,37057.5546,39365.6161,WIN,3.0,2021-06-03 03:00:00
BTCUSDT,LONG,100,38615.21,38292.2118,39584.2046,LOSS,-1.0,2021-06-03 14:00:00
BTCUSDT,SHORT,70,37900.0,38317.0579,36648.8264,WIN,3.0,2021-06-04 01:00:00
BTCUSDT,LONG,70,36878.96,35849.9954,39965.8539,LOSS,-1.0,2021-06-04 12:00:00
BTCUSDT,SHORT,70,37684.66,38410.1414,35508.2157,WIN,3.0,2021-06-05 00:00:00
BTCUSDT,LONG,70,36321.42,35911.2175,37552.0275,LOSS,-1.0,2021-06-05 15:00:00
BTCUSDT,LONG,70,36236.65,35575.3564,38220.5307,LOSS,-1.0,2021-06-06 05:00:00
BTCUSDT,LONG,100,36224.57,35608.1004,38073.9789,LOSS,-1.0,2021-06-06 16:00:00
BTCUSDT,LONG,100,36250.01,35608.6875,38173.9775,LOSS,-1.0,2021-06-07 04:00:00
BTCUSDT,LONG,100,36035.51,35365.8904,38044.3689,LOSS,-1.0,2021-06-07 15:00:00
BTCUSDT,SHORT,100,32735.9,33559.4057,30265.3829,LOSS,-1.0,2021-06-08 18:00:00
BTCUSDT,SHORT,70,36357.11,37150.1686,33977.9343,LOSS,-1.0,2021-06-09 15:00:00
BTCUSDT,SHORT,70,37114.25,37911.6914,34721.9257,LOSS,-1.0,2021-06-10 02:00:00
BTCUSDT,LONG,100,37008.46,35979.1725,40096.3225,LOSS,-1.0,2021-06-10 14:00:00
BTCUSDT,LONG,70,36293.53,35447.715,38830.975,LOSS,-1.0,2021-06-11 01:00:00
BTCUSDT,LONG,100,37308.28,36635.4082,39326.8954,LOSS,-1.0,2021-06-11 12:00:00
BTCUSDT,LONG,70,37331.98,36688.3079,39262.9964,LOSS,-1.0,2021-06-11 23:00:00
BTCUSDT,SHORT,70,35666.15,36199.0586,34067.4243,LOSS,-1.0,2021-06-12 10:00:00
BTCUSDT,SHORT,100,35817.2,36119.95,34908.95,WIN,3.0,2021-06-12 21:00:00
BTCUSDT,SHORT,100,35629.65,36104.7654,34204.3039,LOSS,-1.0,2021-06-13 08:00:00
BTCUSDT,LONG,70,39122.18,38413.4854,41248.2639,LOSS,-1.0,2021-06-14 00:00:00
BTCUSDT,LONG,100,39166.33,38455.6732,41298.3004,LOSS,-1.0,2021-06-14 11:00:00
BTCUSDT,SHORT,100,40166.21,40597.6032,38872.0304,LOSS,-1.0,2021-06-14 22:00:00
BTCUSDT,LONG,100,39916.68,39088.8375,42400.2075,LOSS,-1.0,2021-06-15 10:00:00
BTCUSDT,LONG,100,39963.48,39047.2646,42712.1261,LOSS,-1.0,2021-06-15 21:00:00
BTCUSDT,SHORT,70,40040.85,40527.2314,38581.7057,WIN,3.0,2021-06-16 08:00:00
BTCUSDT,SHORT,70,38349.01,39193.2968,35816.1496,LOSS,-1.0,2021-06-16 23:00:00
BTCUSDT,LONG,70,39257.26,38937.4182,40216.7854,LOSS,-1.0,2021-06-17 10:00:00
BTCUSDT,SHORT,100,37779.69,38504.7118,35604.6246,WIN,3.0,2021-06-18 02:00:00
BTCUSDT,SHORT,100,35773.58,36580.5493,33352.6721,LOSS,-1.0,2021-06-19 06:00:00
BTCUSDT,SHORT,100,35765.5,36515.0404,33516.8789,WIN,3.0,2021-06-19 17:00:00
BTCUSDT,SHORT,100,35801.46,36507.8268,33682.3596,WIN,3.0,2021-06-20 04:00:00
BTCUSDT,SHORT,100,35502.82,35935.1593,34205.8021,LOSS,-1.0,2021-06-20 19:00:00
BTCUSDT,SHORT,70,32622.65,33217.8768,30836.9696,LOSS,-1.0,2021-06-22 01:00:00
BTCUSDT,SHORT,100,31708.08,32695.8164,28744.8707,LOSS,-1.0,2021-06-22 15:00:00
BTCUSDT,LONG,100,32879.97,31865.4625,35923.4925,LOSS,-1.0,2021-06-23 19:00:00
BTCUSDT,LONG,100,32853.74,31854.8043,35850.5471,LOSS,-1.0,2021-06-24 07:00:00
BTCUSDT,LONG,100,34663.09,33634.8896,37747.6911,LOSS,-1.0,2021-06-24 23:00:00
BTCUSDT,LONG,70,33311.96,32879.0868,34610.5796,LOSS,-1.0,2021-06-25 11:00:00
BTCUSDT,LONG,70,32000.0,30901.4325,35295.7025,LOSS,-1.0,2021-06-26 00:00:00
BTCUSDT,SHORT,100,31777.73,32788.1075,28746.5975,LOSS,-1.0,2021-06-26 11:00:00
BTCUSDT,SHORT,100,31768.88,32225.6132,30398.6804,LOSS,-1.0,2021-06-26 22:00:00
BTCUSDT,SHORT,70,33246.55,33786.2414,31627.4757,LOSS,-1.0,2021-06-27 11:00:00
BTCUSDT,SHORT,70,34425.09,35528.8214,31113.8957,LOSS,-1.0,2021-06-28 12:00:00
BTCUSDT,LONG,70,34494.89,33925.3461,36203.5218,WIN,3.0,2021-06-28 23:00:00
BTCUSDT,LONG,70,35846.69,35281.9089,37541.0332,LOSS,-1.0,2021-06-30 01:00:00
BTCUSDT,LONG,100,34638.23,33978.7086,36616.7943,LOSS,-1.0,2021-06-30 12:00:00
BTCUSDT,SHORT,70,35045.0,35374.7518,34055.7446,WIN,3.0,2021-06-30 23:00:00
BTCUSDT,SHORT,70,33183.12,33753.2032,31472.8704,LOSS,-1.0,2021-07-01 10:00:00
BTCUSDT,SHORT,100,33503.34,33779.4175,32675.1075,LOSS,-1.0,2021-07-01 21:00:00
BTCUSDT,LONG,70,33372.83,32495.8557,36003.7529,LOSS,-1.0,2021-07-02 08:00:00
BTCUSDT,LONG,100,33327.71,32515.6436,35763.9093,LOSS,-1.0,2021-07-02 19:00:00
BTCUSDT,LONG,70,34641.61,34221.8632,35900.8504,WIN,3.0,2021-07-04 03:00:00
BTCUSDT,SHORT,70,35449.78,35758.3968,34523.9296,LOSS,-1.0,2021-07-04 14:00:00
BTCUSDT,LONG,100,34558.05,34206.3929,35613.0214,LOSS,-1.0,2021-07-05 01:00:00
BTCUSDT,LONG,70,33690.0,33462.1907,34373.4279,LOSS,-1.0,2021-07-05 14:00:00
BTCUSDT,SHORT,100,33768.95,34392.2721,31898.9836,LOSS,-1.0,2021-07-06 01:00:00
BTCUSDT,LONG,100,34387.55,33828.0364,36066.0907,LOSS,-1.0,2021-07-06 12:00:00
BTCUSDT,LONG,100,34220.01,33843.55,35349.39,LOSS,-1.0,2021-07-06 23:00:00
BTCUSDT,SHORT,100,34614.57,35291.2743,32584.4571,WIN,3.0,2021-07-07 10:00:00
BTCUSDT,LONG,100,34239.86,33638.1339,36045.0382,LOSS,-1.0,2021-07-07 21:00:00
BTCUSDT,LONG,70,32699.96,32175.9825,34271.8925,LOSS,-1.0,2021-07-08 21:00:00
BTCUSDT,LONG,70,32808.17,32198.9561,34635.8118,LOSS,-1.0,2021-07-09 08:00:00
BTCUSDT,LONG,70,33528.02,33213.8371,34470.5686,LOSS,-1.0,2021-07-09 20:00:00
BTCUSDT,LONG,100,33861.02,33464.8896,35049.4111,LOSS,-1.0,2021-07-10 12:00:00
BTCUSDT,LONG,100,33502.87,33200.59,34409.71,WIN,3.0,2021-07-10 23:00:00
BTCUSDT,LONG,100,33750.79,33481.6336,34558.2593,WIN,3.0,2021-07-11 10:00:00
BTCUSDT,LONG,100,34299.94,33867.3886,35597.5943,LOSS,-1.0,2021-07-12 04:00:00
BTCUSDT,LONG,70,33337.49,32868.0989,34745.6632,LOSS,-1.0,2021-07-12 15:00:00
BTCUSDT,LONG,70,33076.13,32860.3575,33723.4475,LOSS,-1.0,2021-07-13 02:00:00
BTCUSDT,SHORT,100,32589.11,33046.9754,31215.5139,LOSS,-1.0,2021-07-13 21:00:00
BTCUSDT,SHORT,100,32427.58,32934.455,30906.955,LOSS,-1.0,2021-07-14 10:00:00
BTCUSDT,LONG,100,32852.23,32402.7704,34200.6089,LOSS,-1.0,2021-07-14 21:00:00
BTCUSDT,LONG,100,32376.51,32151.4864,33051.5807,LOSS,-1.0,2021-07-15 08:00:00
BTCUSDT,LONG,70,31752.41,31526.5818,32429.8946,LOSS,-1.0,2021-07-15 20:00:00
BTCUSDT,SHORT,100,31714.06,31951.0343,31003.1371,LOSS,-1.0,2021-07-16 12:00:00
BTCUSDT,LONG,100,31383.87,30867.11,32934.15,LOSS,-1.0,2021-07-16 23:00:00
BTCUSDT,LONG,70,31280.0,30877.1861,32488.4418,LOSS,-1.0,2021-07-17 10:00:00
BTCUSDT,LONG,100,31720.0,31514.4189,32336.7432,LOSS,-1.0,2021-07-17 21:00:00
BTCUSDT,SHORT,70,31762.11,31908.4757,31323.0129,WIN,3.0,2021-07-18 08:00:00
BTCUSDT,LONG,100,31643.8,31367.8004,32471.7989,LOSS,-1.0,2021-07-18 19:00:00
BTCUSDT,SHORT,100,31793.54,32081.8268,30928.6796,WIN,3.0,2021-07-19 06:00:00
BTCUSDT,SHORT,70,29683.13,30044.5904,28598.7489,LOSS,-1.0,2021-07-20 10:00:00
BTCUSDT,SHORT,70,29685.98,30024.845,28669.385,LOSS,-1.0,2021-07-20 21:00:00
BTCUSDT,SHORT,70,31314.2,31635.1257,30351.4229,LOSS,-1.0,2021-07-21 09:00:00
BTCUSDT,LONG,100,31796.9,31215.9454,33539.7639,LOSS,-1.0,2021-07-21 20:00:00
BTCUSDT,SHORT,70,32129.75,32409.7689,31289.6932,LOSS,-1.0,2021-07-22 07:00:00
BTCUSDT,LONG,70,32278.1,31893.7521,33431.1436,LOSS,-1.0,2021-07-22 18:00:00
BTCUSDT,LONG,70,32318.75,31918.6936,33518.9193,WIN,3.0,2021-07-23 08:00:00
BTCUSDT,LONG,70,32248.63,31933.3521,33194.4636,WIN,3.0,2021-07-23 19:00:00
BTCUSDT,SHORT,70,33611.98,34063.4993,32257.4221,LOSS,-1.0,2021-07-24 08:00:00
BTCUSDT,LONG,70,33846.16,33401.7504,35179.3889,LOSS,-1.0,2021-07-24 19:00:00
BTCUSDT,LONG,70,34695.51,34052.6396,36624.1211,LOSS,-1.0,2021-07-25 07:00:00
BTCUSDT,LONG,100,34407.13,34078.3818,35393.3746,WIN,3.0,2021-07-25 18:00:00
BTCUSDT,LONG,70,38622.24,37795.0746,41103.7361,LOSS,-1.0,2021-07-26 06:00:00
BTCUSDT,SHORT,70,36951.88,37947.6296,33964.6311,LOSS,-1.0,2021-07-27 04:00:00
BTCUSDT,LONG,70,38209.58,37882.1189,39191.9632,LOSS,-1.0,2021-07-27 15:00:00
BTCUSDT,SHORT,70,39846.04,40342.9979,38355.1664,LOSS,-1.0,2021-07-28 02:00:00
BTCUSDT,LONG,100,39649.78,39000.7418,41596.8946,LOSS,-1.0,2021-07-28 13:00:00
BTCUSDT,LONG,70,39408.26,38952.2861,40776.1818,LOSS,-1.0,2021-07-29 00:00:00
BTCUSDT,LONG,100,39769.99,39090.9979,41806.9664,LOSS,-1.0,2021-07-29 11:00:00
BTCUSDT,LONG,100,39784.32,39128.7368,41751.0696,LOSS,-1.0,2021-07-29 22:00:00
BTCUSDT,LONG,70,39853.72,39624.1725,40542.3625,WIN,3.0,2021-07-30 19:00:00
BTCUSDT,LONG,100,41705.08,41027.9629,43736.4314,LOSS,-1.0,2021-07-31 08:00:00
BTCUSDT,SHORT,70,41303.63,41934.5304,39410.9289,LOSS,-1.0,2021-07-31 19:00:00
BTCUSDT,LONG,100,41707.61,41118.7879,43474.0764,LOSS,-1.0,2021-08-01 06:00:00
BTCUSDT,LONG,70,41263.35,41034.7564,41949.1307,LOSS,-1.0,2021-08-01 19:00:00
BTCUSDT,SHORT,70,39529.8,40615.8046,36271.7861,LOSS,-1.0,2021-08-02 08:00:00
BTCUSDT,SHORT,100,39415.43,40052.3246,37504.7461,LOSS,-1.0,2021-08-02 22:00:00
BTCUSDT,SHORT,70,38713.13,39317.6382,36899.6054,LOSS,-1.0,2021-08-03 10:00:00
BTCUSDT,SHORT,100,38328.37,38863.9857,36721.5229,LOSS,-1.0,2021-08-03 21:00:00
BTCUSDT,LONG,70,38160.06,37784.2254,39287.5639,WIN,3.0,2021-08-04 11:00:00
BTCUSDT,LONG,70,39554.63,39079.035,40981.415,LOSS,-1.0,2021-08-05 00:00:00
BTCUSDT,LONG,70,38008.38,37734.5764,38829.7907,LOSS,-1.0,2021-08-05 11:00:00
BTCUSDT,SHORT,70,40729.59,41323.7357,38947.1529,LOSS,-1.0,2021-08-06 07:00:00
BTCUSDT,LONG,70,42836.87,42101.7889,45042.1132,LOSS,-1.0,2021-08-06 23:00:00
BTCUSDT,LONG,100,43658.61,42826.9746,46153.5161,LOSS,-1.0,2021-08-07 10:00:00
BTCUSDT,LONG,100,43510.01,42750.6154,45788.1939,LOSS,-1.0,2021-08-07 21:00:00
BTCUSDT,LONG,70,44465.63,43168.5246,48356.9461,LOSS,-1.0,2021-08-08 08:00:00
BTCUSDT,LONG,70,43840.91,43464.4282,44970.3554,LOSS,-1.0,2021-08-08 20:00:00
BTCUSDT,LONG,70,43800.74,43516.9454,44652.1239,WIN,3.0,2021-08-09 07:00:00
BTCUSDT,LONG,100,45529.57,45089.1029,46850.9714,LOSS,-1.0,2021-08-10 13:00:00
BTCUSDT,LONG,70,45731.36,45110.3704,47594.3289,LOSS,-1.0,2021-08-11 00:00:00
BTCUSDT,SHORT,70,45924.08,46257.1886,44924.7543,LOSS,-1.0,2021-08-11 11:00:00
BTCUSDT,LONG,70,45756.69,45144.3704,47593.6489,LOSS,-1.0,2021-08-11 22:00:00
BTCUSDT,LONG,70,45349.19,44347.5204,48354.1989,LOSS,-1.0,2021-08-12 09:00:00
BTCUSDT,SHORT,70,43954.59,44790.3075,41447.4375,LOSS,-1.0,2021-08-12 22:00:00
BTCUSDT,SHORT,70,46357.15,46896.8557,44738.0329,LOSS,-1.0,2021-08-13 15:00:00
BTCUSDT,SHORT,70,46308.15,46859.2125,44654.9625,LOSS,-1.0,2021-08-14 10:00:00
BTCUSDT,LONG,100,46721.99,46048.1579,48743.4864,LOSS,-1.0,2021-08-15 04:00:00
BTCUSDT,LONG,70,46281.82,46001.3889,47123.1132,WIN,3.0,2021-08-15 18:00:00
BTCUSDT,SHORT,70,47612.0,47957.9286,46574.2143,WIN,3.0,2021-08-16 05:00:00
BTCUSDT,LONG,70,46438.2,46026.2725,47673.9825,LOSS,-1.0,2021-08-16 16:00:00
BTCUSDT,SHORT,70,46417.0,46890.0857,44997.7429,LOSS,-1.0,2021-08-17 03:00:00
BTCUSDT,LONG,70,45948.44,45007.7318,48770.5646,LOSS,-1.0,2021-08-17 14:00:00
BTCUSDT,LONG,70,44940.01,44261.8025,46974.6325,LOSS,-1.0,2021-08-18 02:00:00
BTCUSDT,SHORT,100,45250.0,45703.4582,43889.6254,LOSS,-1.0,2021-08-18 13:00:00
BTCUSDT,LONG,70,45042.66,44309.3411,47242.6168,LOSS,-1.0,2021-08-19 00:00:00
BTCUSDT,SHORT,100,44577.56,45090.285,43039.385,LOSS,-1.0,2021-08-19 12:00:00
BTCUSDT,LONG,70,47151.65,46266.125,49808.225,LOSS,-1.0,2021-08-20 02:00:00
BTCUSDT,SHORT,70,48458.0,49318.9668,45875.0996,LOSS,-1.0,2021-08-20 18:00:00
BTCUSDT,SHORT,70,48501.87,49302.8393,46098.9621,LOSS,-1.0,2021-08-21 11:00:00
BTCUSDT,SHORT,70,49336.35,49998.7404,47349.1789,LOSS,-1.0,2021-08-21 22:00:00
BTCUSDT,LONG,70,49218.41,48767.6836,50570.5893,LOSS,-1.0,2021-08-22 09:00:00
BTCUSDT,SHORT,100,48378.96,49287.6875,45652.7775,LOSS,-1.0,2021-08-22 20:00:00
BTCUSDT,LONG,70,50303.86,49787.4232,51853.1704,LOSS,-1.0,2021-08-23 09:00:00
BTCUSDT,LONG,100,49504.99,48979.9157,51080.2129,LOSS,-1.0,2021-08-23 20:00:00
BTCUSDT,LONG,100,49594.18,48994.2739,51393.8982,LOSS,-1.0,2021-08-24 09:00:00
BTCUSDT,LONG,100,48307.98,47751.485,49977.465,LOSS,-1.0,2021-08-25 06:00:00
BTCUSDT,LONG,100,48830.0,48515.92,49772.24,LOSS,-1.0,2021-08-25 17:00:00
BTCUSDT,LONG,70,47884.08,47375.3257,49410.3429,LOSS,-1.0,2021-08-26 04:00:00
BTCUSDT,SHORT,70,46800.0,47555.1529,44534.5414,LOSS,-1.0,2021-08-26 15:00:00
BTCUSDT,SHORT,100,47211.29,47487.975,46381.235,LOSS,-1.0,2021-08-27 02:00:00
BTCUSDT,SHORT,100,47274.56,47538.3379,46483.2264,LOSS,-1.0,2021-08-27 13:00:00
BTCUSDT,LONG,100,48674.72,48140.1739,50278.3582,LOSS,-1.0,2021-08-28 11:00:00
BTCUSDT,LONG,100,48686.01,48119.5546,50385.3761,LOSS,-1.0,2021-08-28 22:00:00
BTCUSDT,LONG,70,48568.16,48136.7979,49862.2464,LOSS,-1.0,2021-08-29 09:00:00
BTCUSDT,LONG,100,48884.64,48512.5968,50000.7696,LOSS,-1.0,2021-08-29 20:00:00
BTCUSDT,LONG,70,47930.4,47566.7407,49021.3779,LOSS,-1.0,2021-08-30 07:00:00
BTCUSDT,LONG,70,48496.98,48031.5161,49893.3718,LOSS,-1.0,2021-08-30 18:00:00
BTCUSDT,LONG,70,47761.26,47420.2304,48784.3489,LOSS,-1.0,2021-08-31 07:00:00
BTCUSDT,SHORT,100,47305.48,47707.3614,46099.8357,LOSS,-1.0,2021-08-31 18:00:00
BTCUSDT,LONG,70,47424.31,47152.6332,48239.3404,LOSS,-1.0,2021-09-01 05:00:00
BTCUSDT,SHORT,70,48252.07,49377.0079,44877.2564,LOSS,-1.0,2021-09-01 20:00:00
BTCUSDT,LONG,100,49529.96,49057.3457,50947.8029,LOSS,-1.0,2021-09-02 14:00:00
BTCUSDT,SHORT,100,48547.09,49372.61,46070.53,LOSS,-1.0,2021-09-03 01:00:00
BTCUSDT,LONG,100,50550.44,49321.3914,54237.5857,LOSS,-1.0,2021-09-03 15:00:00
BTCUSDT,LONG,70,50126.29,49391.7968,52329.7696,LOSS,-1.0,2021-09-04 02:00:00
BTCUSDT,LONG,100,50186.84,49414.7711,52503.0468,LOSS,-1.0,2021-09-04 13:00:00
BTCUSDT,LONG,100,50164.99,49424.1636,52387.4693,LOSS,-1.0,2021-09-05 00:00:00
BTCUSDT,LONG,70,50198.78,49427.5893,52512.3521,LOSS,-1.0,2021-09-05 11:00:00
BTCUSDT,SHORT,70,51595.29,52129.3907,49992.9879,LOSS,-1.0,2021-09-06 03:00:00
BTCUSDT,LONG,100,51702.39,51290.365,52938.465,LOSS,-1.0,2021-09-06 14:00:00
BTCUSDT,LONG,100,51192.7,50757.8221,52497.3336,LOSS,-1.0,2021-09-07 08:00:00
BTCUSDT,LONG,70,46423.64,45235.3164,49988.6107,LOSS,-1.0,2021-09-08 16:00:00
BTCUSDT,LONG,100,46574.75,45604.8075,49484.5775,LOSS,-1.0,2021-09-09 19:00:00
BTCUSDT,LONG,70,46391.95,45642.3854,48640.6439,LOSS,-1.0,2021-09-10 06:00:00
BTCUSDT,LONG,70,45341.33,44639.6825,47446.2725,LOSS,-1.0,2021-09-11 05:00:00
BTCUSDT,SHORT,70,45853.71,46573.9157,43693.0929,LOSS,-1.0,2021-09-11 16:00:00
BTCUSDT,LONG,100,45316.28,44714.7904,47120.7489,LOSS,-1.0,2021-09-12 03:00:00
BTCUSDT,LONG,100,45091.83,44683.7907,46315.9479,WIN,3.0,2021-09-12 20:00:00
BTCUSDT,SHORT,100,44509.87,45187.3654,42477.3839,LOSS,-1.0,2021-09-13 09:00:00
BTCUSDT,LONG,70,45168.52,44735.9943,46466.0971,LOSS,-1.0,2021-09-13 20:00:00
BTCUSDT,SHORT,70,45961.72,46468.0139,44442.8382,LOSS,-1.0,2021-09-14 08:00:00
BTCUSDT,LONG,100,46474.89,46113.4032,47559.3504,WIN,3.0,2021-09-14 19:00:00
BTCUSDT,SHORT,70,46914.99,47405.0079,45444.9364,LOSS,-1.0,2021-09-15 06:00:00
BTCUSDT,LONG,100,48278.39,47723.7207,49942.3979,LOSS,-1.0,2021-09-15 22:00:00
BTCUSDT,LONG,100,47905.98,47710.0814,48493.6757,LOSS,-1.0,2021-09-16 09:00:00
BTCUSDT,SHORT,70,47146.62,47877.5261,44953.9018,LOSS,-1.0,2021-09-16 20:00:00
BTCUSDT,SHORT,100,47719.73,48275.2496,46053.1711,LOSS,-1.0,2021-09-17 07:00:00
BTCUSDT,SHORT,100,47195.51,47842.4543,45254.6771,LOSS,-1.0,2021-09-17 18:00:00
BTCUSDT,SHORT,70,48367.16,48609.0943,47641.3571,LOSS,-1.0,2021-09-18 11:00:00
BTCUSDT,SHORT,70,48038.33,48367.1896,47051.7511,LOSS,-1.0,2021-09-18 22:00:00
BTCUSDT,LONG,100,48117.19,47708.1739,49344.2382,LOSS,-1.0,2021-09-19 09:00:00
BTCUSDT,SHORT,100,47594.67,47944.3707,46545.5679,WIN,3.0,2021-09-19 20:00:00
BTCUSDT,SHORT,70,44585.33,45486.7129,41881.1814,WIN,3.0,2021-09-20 10:00:00
BTCUSDT,SHORT,70,42433.08,43557.9389,39058.5032,LOSS,-1.0,2021-09-21 04:00:00
BTCUSDT,SHORT,70,43072.81,43396.7129,42101.1014,WIN,3.0,2021-09-21 15:00:00
BTCUSDT,SHORT,70,42030.0,43383.2854,37970.1439,LOSS,-1.0,2021-09-22 02:00:00
BTCUSDT,SHORT,70,42372.29,43593.8375,38707.6475,LOSS,-1.0,2021-09-22 13:00:00
BTCUSDT,LONG,70,43747.63,43149.65,45541.57,LOSS,-1.0,2021-09-23 15:00:00
BTCUSDT,LONG,100,44283.03,43462.0225,46746.0525,LOSS,-1.0,2021-09-24 03:00:00
BTCUSDT,SHORT,100,42727.89,43429.3289,40623.5732,LOSS,-1.0,2021-09-25 00:00:00
BTCUSDT,SHORT,100,42500.02,43217.0389,40348.9632,LOSS,-1.0,2021-09-25 13:00:00
BTCUSDT,SHORT,70,42575.68,43148.0404,40858.5989,WIN,3.0,2021-09-26 00:00:00
BTCUSDT,SHORT,70,43063.57,43398.8996,42057.5811,LOSS,-1.0,2021-09-26 11:00:00
BTCUSDT,SHORT,70,42894.49,43359.0875,41500.6975,LOSS,-1.0,2021-09-26 22:00:00
BTCUSDT,SHORT,70,43556.97,43955.815,42360.435,LOSS,-1.0,2021-09-27 09:00:00
BTCUSDT,SHORT,70,42675.71,43184.4225,41149.5725,LOSS,-1.0,2021-09-27 20:00:00
BTCUSDT,LONG,70,41775.25,40508.2946,45576.1161,LOSS,-1.0,2021-09-28 07:00:00
BTCUSDT,SHORT,100,41770.75,42840.4486,38561.6543,LOSS,-1.0,2021-09-28 20:00:00
BTCUSDT,SHORT,100,42252.57,42828.9371,40523.4686,LOSS,-1.0,2021-09-29 09:00:00
BTCUSDT,LONG,70,41360.36,41132.8807,42042.7979,WIN,3.0,2021-09-29 22:00:00
BTCUSDT,LONG,70,43419.53,42436.6646,46368.1261,WIN,3.0,2021-09-30 12:00:00
BTCUSDT,LONG,100,43379.01,42457.2421,46144.3136,WIN,3.0,2021-10-01 02:00:00
BTCUSDT,SHORT,100,47898.66,48353.8918,46532.9646,LOSS,-1.0,2021-10-03 03:00:00
BTCUSDT,SHORT,100,47965.64,48298.7464,46966.3207,LOSS,-1.0,2021-10-03 14:00:00
BTCUSDT,LONG,100,47810.39,47564.3175,48548.6075,LOSS,-1.0,2021-10-04 01:00:00
BTCUSDT,LONG,100,48116.29,47614.1282,49622.7754,LOSS,-1.0,2021-10-04 13:00:00
BTCUSDT,LONG,100,49168.31,48377.8432,51539.7104,WIN,3.0,2021-10-05 04:00:00
BTCUSDT,LONG,70,50103.85,49570.2879,51704.5364,WIN,3.0,2021-10-05 16:00:00
BTCUSDT,SHORT,70,51325.83,51853.9775,49741.3875,LOSS,-1.0,2021-10-06 04:00:00
BTCUSDT,SHORT,100,55075.56,56145.8557,51864.6729,LOSS,-1.0,2021-10-07 02:00:00
BTCUSDT,SHORT,70,54108.0,54809.7096,52002.8711,LOSS,-1.0,2021-10-08 00:00:00
BTCUSDT,LONG,100,54178.99,53693.0043,55636.9471,LOSS,-1.0,2021-10-08 13:00:00
BTCUSDT,LONG,100,54264.17,53720.5714,55894.9657,LOSS,-1.0,2021-10-09 00:00:00
BTCUSDT,LONG,100,54792.68,54168.1311,56666.3268,LOSS,-1.0,2021-10-09 11:00:00
BTCUSDT,LONG,100,54896.41,54195.8239,56998.1682,LOSS,-1.0,2021-10-09 22:00:00
BTCUSDT,LONG,100,54972.3,54123.6564,57518.2307,LOSS,-1.0,2021-10-10 09:00:00
BTCUSDT,LONG,100,55429.8,54843.9039,57187.4882,LOSS,-1.0,2021-10-10 20:00:00
BTCUSDT,LONG,70,57471.35,56739.7568,59666.1296,LOSS,-1.0,2021-10-11 23:00:00
BTCUSDT,LONG,100,57179.0,56732.7075,58517.8775,LOSS,-1.0,2021-10-12 10:00:00
BTCUSDT,LONG,100,55996.93,54805.1546,59572.2561,LOSS,-1.0,2021-10-12 23:00:00
BTCUSDT,LONG,70,55210.79,54831.6557,56348.1929,LOSS,-1.0,2021-10-13 11:00:00
BTCUSDT,LONG,70,57371.19,56435.7907,60177.3879,LOSS,-1.0,2021-10-13 22:00:00
BTCUSDT,LONG,70,57414.6,56907.8879,58934.7364,LOSS,-1.0,2021-10-14 09:00:00
BTCUSDT,LONG,70,57427.62,56869.8786,59100.8443,LOSS,-1.0,2021-10-14 20:00:00
BTCUSDT,SHORT,70,59365.0,60025.3239,57384.0282,LOSS,-1.0,2021-10-15 09:00:00
